Date,PM2.5 AQI Value,Site Name,Site ID,Source
4/29/2020,11,Redding - Health Department,06-089-0004,AQS
4/30/2020,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/1/2020,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/2/2020,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/3/2020,10,Redding - Health Department,06-089-0004,AQS
5/4/2020,10,Redding - Health Department,06-089-0004,AQS
5/5/2020,10,Redding - Health Department,06-089-0004,AQS
5/6/2020,6,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/7/2020,6,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/8/2020,6,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/9/2020,28,Redding - Health Department,06-089-0004,AQS
5/10/2020,28,Redding - Health Department,06-089-0004,AQS
5/11/2020,28,Redding - Health Department,06-089-0004,AQS
5/12/2020,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/13/2020,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/14/2020,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/15/2020,13,Redding - Health Department,06-089-0004,AQS
5/16/2020,13,Redding - Health Department,06-089-0004,AQS
5/17/2020,13,Redding - Health Department,06-089-0004,AQS
5/18/2020,1,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/19/2020,1,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/20/2020,1,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/21/2020,12,Redding - Health Department,06-089-0004,AQS
5/22/2020,12,Redding - Health Department,06-089-0004,AQS
5/23/2020,12,Redding - Health Department,06-089-0004,AQS
5/24/2020,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/25/2020,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/26/2020,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/27/2020,14,Redding - Health Department,06-089-0004,AQS
5/28/2020,14,Redding - Health Department,06-089-0004,AQS
5/29/2020,14,Redding - Health Department,06-089-0004,AQS
5/30/2020,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/31/2020,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/1/2020,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/2/2020,19,Redding - Health Department,06-089-0004,AQS
6/3/2020,19,Redding - Health Department,06-089-0004,AQS
6/4/2020,19,Redding - Health Department,06-089-0004,AQS
6/5/2020,18,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/6/2020,18,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/7/2020,18,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/8/2020,4,Redding - Health Department,06-089-0004,AQS
6/9/2020,4,Redding - Health Department,06-089-0004,AQS
6/10/2020,4,Redding - Health Department,06-089-0004,AQS
6/11/2020,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/12/2020,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/13/2020,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/14/2020,14,Redding - Health Department,06-089-0004,AQS
6/15/2020,14,Redding - Health Department,06-089-0004,AQS
6/16/2020,14,Redding - Health Department,06-089-0004,AQS
6/17/2020,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/18/2020,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/19/2020,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/20/2020,22,Redding - Health Department,06-089-0004,AQS
6/21/2020,22,Redding - Health Department,06-089-0004,AQS
6/22/2020,22,Redding - Health Department,06-089-0004,AQS
6/23/2020,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/24/2020,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/25/2020,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/26/2020,21,Redding - Health Department,06-089-0004,AQS
6/27/2020,21,Redding - Health Department,06-089-0004,AQS
6/28/2020,21,Redding - Health Department,06-089-0004,AQS
6/29/2020,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/30/2020,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/1/2020,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/2/2020,23,Redding - Health Department,06-089-0004,AQS
7/3/2020,23,Redding - Health Department,06-089-0004,AQS
7/4/2020,23,Redding - Health Department,06-089-0004,AQS
7/5/2020,12,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/6/2020,12,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/7/2020,12,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/8/2020,16,Redding - Health Department,06-089-0004,AQS
7/9/2020,16,Redding - Health Department,06-089-0004,AQS
7/10/2020,16,Redding - Health Department,06-089-0004,AQS
7/11/2020,9,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/12/2020,9,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/13/2020,9,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/14/2020,23,Redding - Health Department,06-089-0004,AQS
7/15/2020,23,Redding - Health Department,06-089-0004,AQS
7/16/2020,23,Redding - Health Department,06-089-0004,AQS
7/17/2020,24,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/18/2020,24,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/19/2020,24,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/20/2020,50,Redding - Health Department,06-089-0004,AQS
7/21/2020,50,Redding - Health Department,06-089-0004,AQS
7/22/2020,50,Redding - Health Department,06-089-0004,AQS
7/23/2020,19,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/24/2020,19,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/25/2020,19,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/26/2020,40,Redding - Health Department,06-089-0004,AQS
7/27/2020,40,Redding - Health Department,06-089-0004,AQS
7/28/2020,40,Redding - Health Department,06-089-0004,AQS
7/29/2020,18,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/30/2020,18,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/31/2020,18,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/1/2020,25,Redding - Health Department,06-089-0004,AQS
8/2/2020,25,Redding - Health Department,06-089-0004,AQS
8/3/2020,25,Redding - Health Department,06-089-0004,AQS
8/4/2020,23,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/5/2020,23,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/6/2020,23,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/7/2020,20,Redding - Health Department,06-089-0004,AQS
8/8/2020,20,Redding - Health Department,06-089-0004,AQS
8/9/2020,20,Redding - Health Department,06-089-0004,AQS
8/10/2020,20,Redding - Health Department,06-089-0004,AQS
8/11/2020,20,Redding - Health Department,06-089-0004,AQS
8/12/2020,20,Redding - Health Department,06-089-0004,AQS
8/13/2020,20,Redding - Health Department,06-089-0004,AQS
8/14/2020,20,Redding - Health Department,06-089-0004,AQS
8/15/2020,20,Redding - Health Department,06-089-0004,AQS
8/16/2020,23,Redding - Health Department,06-089-0004,AQS
8/17/2020,23,Redding - Health Department,06-089-0004,AQS
8/18/2020,23,Redding - Health Department,06-089-0004,AQS
8/19/2020,79,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/20/2020,79,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/21/2020,79,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/22/2020,141,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/23/2020,141,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/24/2020,141,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/25/2020,133,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/26/2020,133,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/27/2020,133,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/28/2020,61,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/29/2020,61,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/30/2020,61,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/31/2020,39,Redding - Health Department,06-089-0004,AQS
9/1/2020,39,Redding - Health Department,06-089-0004,AQS
9/2/2020,39,Redding - Health Department,06-089-0004,AQS
9/3/2020,59,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/4/2020,59,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/5/2020,59,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/6/2020,114,Redding - Health Department,06-089-0004,AQS
9/7/2020,114,Redding - Health Department,06-089-0004,AQS
9/8/2020,114,Redding - Health Department,06-089-0004,AQS
9/9/2020,114,Redding - Health Department,06-089-0004,AQS
9/10/2020,114,Redding - Health Department,06-089-0004,AQS
9/11/2020,114,Redding - Health Department,06-089-0004,AQS
9/12/2020,166,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/13/2020,166,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/14/2020,166,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/15/2020,90,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/16/2020,90,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/17/2020,90,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/18/2020,80,Redding - Health Department,06-089-0004,AQS
9/19/2020,80,Redding - Health Department,06-089-0004,AQS
9/20/2020,80,Redding - Health Department,06-089-0004,AQS
9/21/2020,130,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/22/2020,130,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/23/2020,130,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/24/2020,87,Redding - Health Department,06-089-0004,AQS
9/25/2020,87,Redding - Health Department,06-089-0004,AQS
9/26/2020,87,Redding - Health Department,06-089-0004,AQS
9/27/2020,8,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/28/2020,8,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/29/2020,8,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/30/2020,158,Redding - Health Department,06-089-0004,AQS
10/1/2020,158,Redding - Health Department,06-089-0004,AQS
10/2/2020,158,Redding - Health Department,06-089-0004,AQS
10/3/2020,61,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/4/2020,61,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/5/2020,61,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/6/2020,63,Redding - Health Department,06-089-0004,AQS
10/7/2020,63,Redding - Health Department,06-089-0004,AQS
10/8/2020,63,Redding - Health Department,06-089-0004,AQS
10/9/2020,31,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/10/2020,31,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/11/2020,31,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/12/2020,20,Redding - Health Department,06-089-0004,AQS
10/13/2020,20,Redding - Health Department,06-089-0004,AQS
10/14/2020,20,Redding - Health Department,06-089-0004,AQS
10/15/2020,20,Redding - Health Department,06-089-0004,AQS
10/16/2020,20,Redding - Health Department,06-089-0004,AQS
10/17/2020,20,Redding - Health Department,06-089-0004,AQS
10/18/2020,10,Redding - Health Department,06-089-0004,AQS
10/19/2020,10,Redding - Health Department,06-089-0004,AQS
10/20/2020,10,Redding - Health Department,06-089-0004,AQS
10/21/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/22/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/23/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/24/2020,25,Redding - Health Department,06-089-0004,AQS
10/25/2020,25,Redding - Health Department,06-089-0004,AQS
10/26/2020,25,Redding - Health Department,06-089-0004,AQS
10/27/2020,25,Redding - Health Department,06-089-0004,AQS
10/28/2020,25,Redding - Health Department,06-089-0004,AQS
10/29/2020,25,Redding - Health Department,06-089-0004,AQS
10/30/2020,53,Redding - Health Department,06-089-0004,AQS
10/31/2020,53,Redding - Health Department,06-089-0004,AQS
11/1/2020,53,Redding - Health Department,06-089-0004,AQS
11/2/2020,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/3/2020,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/4/2020,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/5/2020,40,Redding - Health Department,06-089-0004,AQS
11/6/2020,40,Redding - Health Department,06-089-0004,AQS
11/7/2020,40,Redding - Health Department,06-089-0004,AQS
11/8/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/9/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/10/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/11/2020,30,Redding - Health Department,06-089-0004,AQS
11/12/2020,30,Redding - Health Department,06-089-0004,AQS
11/13/2020,30,Redding - Health Department,06-089-0004,AQS
11/14/2020,54,Redding - Health Department,06-089-0004,AQS
11/15/2020,54,Redding - Health Department,06-089-0004,AQS
11/16/2020,54,Redding - Health Department,06-089-0004,AQS
11/17/2020,60,Redding - Health Department,06-089-0004,AQS
11/18/2020,60,Redding - Health Department,06-089-0004,AQS
11/19/2020,60,Redding - Health Department,06-089-0004,AQS
11/20/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/21/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/22/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/23/2020,46,Redding - Health Department,06-089-0004,AQS
11/24/2020,46,Redding - Health Department,06-089-0004,AQS
11/25/2020,46,Redding - Health Department,06-089-0004,AQS
11/26/2020,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/27/2020,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/28/2020,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/29/2020,62,Redding - Health Department,06-089-0004,AQS
11/30/2020,62,Redding - Health Department,06-089-0004,AQS
12/1/2020,62,Redding - Health Department,06-089-0004,AQS
12/2/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/3/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/4/2020,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/5/2020,63,Redding - Health Department,06-089-0004,AQS
12/6/2020,30,Redding - Health Department,06-089-0004,AQS
12/7/2020,5,Redding - Health Department,06-089-0004,AQS
12/8/2020,18,Redding - Health Department,06-089-0004,AQS
12/9/2020,26,Redding - Health Department,06-089-0004,AQS
12/10/2020,7,Redding - Health Department,06-089-0004,AQS
12/11/2020,18,Redding - Health Department,06-089-0004,AQS
12/12/2020,23,Redding - Health Department,06-089-0004,AQS
12/13/2020,35,Redding - Health Department,06-089-0004,AQS
12/14/2020,27,Redding - Health Department,06-089-0004,AQS
12/15/2020,54,Redding - Health Department,06-089-0004,AQS
12/16/2020,64,Redding - Health Department,06-089-0004,AQS
12/17/2020,28,Redding - Health Department,06-089-0004,AQS
12/18/2020,17,Redding - Health Department,06-089-0004,AQS
12/19/2020,38,Redding - Health Department,06-089-0004,AQS
12/20/2020,46,Redding - Health Department,06-089-0004,AQS
12/21/2020,60,Redding - Health Department,06-089-0004,AQS
12/22/2020,40,Redding - Health Department,06-089-0004,AQS
12/23/2020,13,Redding - Health Department,06-089-0004,AQS
12/24/2020,48,Redding - Health Department,06-089-0004,AQS
12/25/2020,68,Redding - Health Department,06-089-0004,AQS
12/26/2020,20,Redding - Health Department,06-089-0004,AQS
12/27/2020,9,Redding - Health Department,06-089-0004,AQS
12/28/2020,7,Redding - Health Department,06-089-0004,AQS
12/29/2020,13,Redding - Health Department,06-089-0004,AQS
12/30/2020,55,Redding - Health Department,06-089-0004,AQS
12/31/2020,25,Redding - Health Department,06-089-0004,AQS
1/1/2021,53,Redding - Health Department,06-089-0004,AQS
1/2/2021,63,Redding - Health Department,06-089-0004,AQS
1/3/2021,59,Redding - Health Department,06-089-0004,AQS
1/4/2021,28,Redding - Health Department,06-089-0004,AQS
1/5/2021,22,Redding - Health Department,06-089-0004,AQS
1/6/2021,34,Redding - Health Department,06-089-0004,AQS
1/7/2021,35,Redding - Health Department,06-089-0004,AQS
1/8/2021,34,Redding - Health Department,06-089-0004,AQS
1/9/2021,18,Redding - Health Department,06-089-0004,AQS
1/10/2021,54,Redding - Health Department,06-089-0004,AQS
1/11/2021,43,Redding - Health Department,06-089-0004,AQS
1/12/2021,63,Redding - Health Department,06-089-0004,AQS
1/13/2021,45,Redding - Health Department,06-089-0004,AQS
1/14/2021,17,Redding - Health Department,06-089-0004,AQS
1/15/2021,38,Redding - Health Department,06-089-0004,AQS
1/16/2021,13,Redding - Health Department,06-089-0004,AQS
1/17/2021,5,Redding - Health Department,06-089-0004,AQS
1/18/2021,5,Redding - Health Department,06-089-0004,AQS
1/19/2021,52,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/20/2021,13,Redding - Health Department,06-089-0004,AQS
1/21/2021,42,Redding - Health Department,06-089-0004,AQS
1/22/2021,29,Redding - Health Department,06-089-0004,AQS
1/23/2021,20,Redding - Health Department,06-089-0004,AQS
1/24/2021,45,Redding - Health Department,06-089-0004,AQS
1/25/2021,14,Redding - Health Department,06-089-0004,AQS
1/26/2021,29,Redding - Health Department,06-089-0004,AQS
1/27/2021,21,Redding - Health Department,06-089-0004,AQS
1/28/2021,5,Redding - Health Department,06-089-0004,AQS
1/29/2021,14,Redding - Health Department,06-089-0004,AQS
1/30/2021,10,Redding - Health Department,06-089-0004,AQS
1/31/2021,13,Redding - Health Department,06-089-0004,AQS
2/1/2021,21,Redding - Health Department,06-089-0004,AQS
2/2/2021,21,Redding - Health Department,06-089-0004,AQS
2/3/2021,1,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/4/2021,4,Redding - Health Department,06-089-0004,AQS
2/5/2021,6,Redding - Health Department,06-089-0004,AQS
2/6/2021,12,Redding - Health Department,06-089-0004,AQS
2/7/2021,15,Redding - Health Department,06-089-0004,AQS
2/8/2021,33,Redding - Health Department,06-089-0004,AQS
2/9/2021,29,Redding - Health Department,06-089-0004,AQS
2/10/2021,25,Redding - Health Department,06-089-0004,AQS
2/11/2021,34,Redding - Health Department,06-089-0004,AQS
2/12/2021,18,Redding - Health Department,06-089-0004,AQS
2/13/2021,8,Redding - Health Department,06-089-0004,AQS
2/14/2021,16,Redding - Health Department,06-089-0004,AQS
2/15/2021,16,Redding - Health Department,06-089-0004,AQS
2/16/2021,14,Redding - Health Department,06-089-0004,AQS
2/17/2021,10,Redding - Health Department,06-089-0004,AQS
2/18/2021,18,Redding - Health Department,06-089-0004,AQS
2/19/2021,18,Redding - Health Department,06-089-0004,AQS
2/20/2021,8,Redding - Health Department,06-089-0004,AQS
2/21/2021,7,Redding - Health Department,06-089-0004,AQS
2/22/2021,5,Redding - Health Department,06-089-0004,AQS
2/23/2021,10,Redding - Health Department,06-089-0004,AQS
